county,county_fips,agency_type,agency_name,street,city
Schenectady,36093,bls_nontransport,Beukendaal Fire Department,501 Sacandaga Road,"Glenville, NY 12302"
Schenectady,36093,bls_nontransport,"Delanson Fire Company, Inc.",PO Box 153,"Duanesburg, NY 12056"
Schenectady,36093,bls_nontransport,"Duanesburg Volunteer Fire Company, Inc.",PO Box 40,"Duanesburg, NY 12056"
Schenectady,36093,bls_nontransport,East Glenville Fire District #3,433 Saratoga Road,"Glenville, NY 12302"
Schenectady,36093,bls_nontransport,"Glenville Hill Volunteer Fire Company, Inc.",1086 Church Rd,"Scotia, NY 12302"
Schenectady,36093,bls_nontransport,Niskayuna Fire District # 2,2772 Troy Schenectady Road,"Schenectady, NY 12309"
Schenectady,36093,bls_nontransport,"Pine Grove Volunteer Fire Department, Inc.",144 Dunnsville Rd,"Schenectady, NY 12306"
Schenectady,36093,bls_nontransport,"Plotterkill Volunteer Fire Company, Inc.",3985 Putnam Road,"Schenectady, NY 12306"
Schenectady,36093,bls_nontransport,Quaker Street  Fire District,PO Box 93,"Quaker Street, NY 12141"
Schenectady,36093,bls_nontransport,Rotterdam Fire District #1,PO Box 368,"Rotterdam Junction, NY 12150"
Schenectady,36093,bls_nontransport,Rotterdam Fire District #4,PO Box 77,"Pattersonville, NY 12137"
Schenectady,36093,bls_nontransport,"The Mariaville Volunteer Fire Department, Inc.",9284 Mariaville Road,"Pattersonville, NY 12137"
Schenectady,36093,bls_nontransport,"Thomas Corners Fire Department, Inc.",5 Airport Road,"Glenville, NY 12302"
Schenectady,36093,bls_nontransport,Union College Emergency Medical Services,807 Union Street,"Schenectady, NY 12308"
Schenectady,36093,bls_nontransport,"West Glenville Volunteer Fire Company, Inc.",2024 West Glenville Road,"Amsterdam, NY 12010"
Schoharie,36095,bls_nontransport,"Gallupville Volunteer Fire Department, Inc.",109 School St,"Schoharie, NY 12157"
Schoharie,36095,bls_nontransport,Schoharie Fire Department,PO Box 428,"Schoharie, NY 12157"
Schoharie,36095,bls_nontransport,"Town of Broome Volunteer Fire Department, Inc.",453 State Rt 145,"Middleburgh, NY 12122"
Schoharie,36095,bls_nontransport,"West Fulton Fire Department, Inc.",807 W Fulton Rd,"West Fulton, NY 12194"
Schuyler,36097,bls_nontransport,"Beaver Dams Fire Department, Inc.",PO Box 14,"Beaver Dams, NY 14812"
Schuyler,36097,bls_nontransport,"Burdett Fire Company, Inc.",PO Box 238,"Burdett, NY 14818"
Schuyler,36097,bls_nontransport,"Mecklenburg Volunteer Fire Company, Inc.",PO Box 108,"Mecklenburg, NY 14863"
Schuyler,36097,bls_nontransport,"Monterey Volunteer Fire Company, Inc.",1465 South Street,"Beaver Dams, NY 14812"
Schuyler,36097,bls_nontransport,"Montour Falls Fire Department, Inc.",PO Box 369,"Montour Falls, NY 14865"
Schuyler,36097,bls_nontransport,"Odessa Fire Department, Village of",300 East Main Street,"Odessa, NY 14869"
Schuyler,36097,bls_nontransport,Tyrone Volunteer Fire Department,PO Box 69,"Tyrone, NY 14887"
Schuyler,36097,bls_nontransport,"Watkins Glen Fire Company, Inc.",201 North Perry St,"Watkins Glen, NY 14891"
Seneca,36099,bls_nontransport,Border City Fire Department,352 Waterloo Geneva Road,"Geneva, NY 14456"
Seneca,36099,bls_nontransport,Bridgeport Fire District,PO Box 622,"Seneca Falls, NY 13148"
Seneca,36099,bls_nontransport,"Canoga Volunteer Fire Department, Inc.",3576 Route 89 at Canoga,"Seneca Falls, NY 13148"
Seneca,36099,bls_nontransport,"Interlaken Fire Department, Village of",PO Box 274,"Interlaken, NY 14847"
Seneca,36099,bls_nontransport,"Junius Volunteer Fire Department, Inc.",647 Dublin Rd,"Clyde, NY 14433"
Seneca,36099,bls_nontransport,"Romulus Volunteer Fire Department, Inc.",PO Box 2,"Romulus, NY 14541"
Seneca,36099,bls_nontransport,"Varick Volunteer Fire Company, Inc.",4682 St Rte 96A,"Geneva, NY 14456"
St. Lawrence,36089,bls_nontransport,Brier Hill Fire Company Inc,PO Box 57,"Brier Hill, NY 13614"
St. Lawrence,36089,bls_nontransport,Clarkson University Emergency Medical Services,10 Clarkson Avenue,"Potsdam, NY 13699"
St. Lawrence,36089,bls_nontransport,Degrasse Clare S. Russell Volunteer Fire Department,2211 County Route 27,"Russell, NY 13684"
St. Lawrence,36089,bls_nontransport,Dekalb-Richville Fire District,PO Box 51,"Richville, NY 13682"
St. Lawrence,36089,bls_nontransport,"Edwards Fire Department, Inc.",PO Box 92,"Edwards, NY 13635"
St. Lawrence,36089,bls_nontransport,"Fine Fire Department, Inc.",PO Box 4,"Fine, NY 13639"
St. Lawrence,36089,bls_nontransport,"Gouverneur Fire Company, Inc.",33 Clinton Street,"Gouverneur, NY 13642"
St. Lawrence,36089,bls_nontransport,"Helena Fire Department, Inc.",PO Box 82,"Helena, NY 13649"
St. Lawrence,36089,bls_nontransport,"Heuvelton Volunteer Fire Company, Inc.",95 State Street,"Heuvelton, NY 13654"
St. Lawrence,36089,bls_nontransport,"Massena Fire Department, Village of",34 Andrews Street,"Massena, NY 13662"
St. Lawrence,36089,bls_nontransport,"Morley Volunteer Fire Company, Inc.",7220 County Rte 27,"Canton, NY 13617"
St. Lawrence,36089,bls_nontransport,"North Lawrence Volunteer Fire Department, Inc.",PO Box 158,"North Lawrence, NY 12967"
St. Lawrence,36089,bls_nontransport,Ogdensburg Fire,718 Ford Street,"Ogdensburg, NY 13669"
St. Lawrence,36089,bls_nontransport,"Pierrepont Fire Corporation, Inc.",62 Old County Rt 29,"Canton, NY 13617"
St. Lawrence,36089,bls_nontransport,Potsdam College Campus Rescue Squad,9010 Barrington Dr,"Potsdam, NY 13676"
St. Lawrence,36089,bls_nontransport,St. Lawrence University First Response Team,76 Park Street,"Canton, NY 13617"
St. Lawrence,36089,bls_nontransport,SUNY Canton EMS,34 Cornell Drive,"Canton, NY 13617"
St. Lawrence,36089,bls_nontransport,"West Stockholm Volunteer Fire Department, Inc.",P.O. Box 257,"West Stockholm, NY 13696"
Steuben,36101,bls_nontransport,Arkport Joint Fire District,PO Box 27,"Arkport, NY 14807"
Steuben,36101,bls_nontransport,"Bath Volunteer Fire Department, Inc.",50 East Morris Street,"Bath, NY 14810"
Steuben,36101,bls_nontransport,Caton Fire District # 1,1118 Caton Road,"Corning, NY 14830"
Steuben,36101,bls_nontransport,Coopers Plains-Long Acres Fire Department,PO Box 21,"Coopers Plains, NY 14827"
Steuben,36101,bls_nontransport,"Corning Fire Department, City of",500 NasserCivic Center Plaza,"Corning, NY 14830"
Steuben,36101,bls_nontransport,Corning Incorporated Emergency Services,"SP-TG01-01, Corning NY 14831","Painted Post, NY 14870"
Steuben,36101,bls_nontransport,Corning Joint Fire District,25 S Elm St,"Corning, NY 14830"
Steuben,36101,bls_nontransport,"E. B. Packard Hose Company, Inc., The",8766 State Route 415,"Campbell, NY 14821"
Steuben,36101,bls_nontransport,Forest View Gang Mills Fire District,PO Box 203,"Painted Post, NY 14870"
Steuben,36101,bls_nontransport,Hammondsport Fire District,PO Box 337,"Hammondsport, NY 14840"
Steuben,36101,bls_nontransport,"Hornby Volunteer Fire Company, Inc.",4840 Cnty Rte 41,"Beaver Dams, NY 14812"
Steuben,36101,bls_nontransport,"North Hornell Volunteer Fire Company, Inc.",One West Maplewood Ave,"North Hornell, NY 14843"
Steuben,36101,bls_nontransport,"Perkinsville Fearless Hook and Ladder Company No. 1, Inc., T",PO Box 78,"Perkinsville, NY 14529"
Steuben,36101,bls_nontransport,Savona Fire Department Rescue,PO Box 681,"Savona, NY 14879"
Steuben,36101,bls_nontransport,Steuben County Sheriff's Office,7007 Rumsey Street,"Bath, NY 14823"
Steuben,36101,bls_nontransport,"Thurston Fire Company, Inc.",PO Box 281,"Campbell, NY 14821"
Suffolk,36103,bls_nontransport,Bayport Fire Department,251 Snedecor Avenue,"Bayport, NY 11705"
Suffolk,36103,bls_nontransport,Bohemia Fire Department,950 Pearl Street,"Bohemia, NY 11716"
Suffolk,36103,bls_nontransport,"Cherry Grove Fire Department, Inc.",PO Box 4173,"Cherry Grove, NY 11782"
Suffolk,36103,bls_nontransport,Great River Fire Department,PO Box 349,"Great River, NY 11739"
Suffolk,36103,bls_nontransport,Hauppauge Fire District Emergency Medical Service,855 Wheeler Road,"Hauppauge, NY 11788"
Suffolk,36103,bls_nontransport,Jamesport Fire District,PO Box 54,"Jamesport, NY 11947"
Suffolk,36103,bls_nontransport,Metropolitan Transportation Authority Police Department,420 Lexington Ave #425 10170,"Central Islip, NY 11722"
Suffolk,36103,bls_nontransport,"Quogue, Village of",PO Box 877,"Quogue, NY 11959"
Suffolk,36103,bls_nontransport,"Southampton Police Department, Village of",151 Windmill Lane,"Southampton, NY 11968"
Suffolk,36103,bls_nontransport,Stony Brook University Enterprise Risk Management,410 Administration Building,"Stony Brook, NY 11794"
Sullivan,36105,bls_nontransport,"Bloomingburg Fire Company, Inc.",117 Godfrey Rd,"Bloominburg, NY 12721"
Sullivan,36105,bls_nontransport,"Forestburgh Fire Company #1, Inc.",2543 State Rte 42,"Forestburgh, NY 12777"
Sullivan,36105,bls_nontransport,Monticello Joint Fire District,23 Richardson Ave,"Monticello, NY 12701"
Sullivan,36105,bls_nontransport,"Summitville Fire Company, No. 1",PO Box 296,"Summitville, NY 12781"
Sullivan,36105,bls_nontransport,"Westbrookville Volunteer Fire Company #1, Inc.",PO Box 263,"Westbrookville, NY 12785"
Sullivan,36105,bls_nontransport,"White Sulphur Springs Volunteer Fire Department, Inc.",PO Box 86,"White Sulfur Springs, NY 12787"
Tioga,36107,bls_nontransport,"Halsey Valley Volunteer Fire Company #2, Inc.",506 Hamilton Valley Road,"Spencer, NY 14883"
Tioga,36107,bls_nontransport,"Lockwood Volunteer Fire Company, Inc.",PO Box 16,"Lockwood, NY 14859"
Tioga,36107,bls_nontransport,Southside Fire Company First Responders,3120 Waits Road,"South Owego, NY 13827"
Tioga,36107,bls_nontransport,"Weltonville Volunteer Fire Company, Inc.",3232 West Creek Road,"Newark Valley, NY 13811"
Tompkins,36109,bls_nontransport,"Brooktondale Volunteer Fire Company, Inc.",786 Valley Rd,"Brooktondale, NY 14817"
Tompkins,36109,bls_nontransport,Cornell University EMS,201 Palm Road,"Ithaca, NY 14850"
Tompkins,36109,bls_nontransport,Danby Fire District,1780 Danby Road,"Ithaca, NY 14850"
Tompkins,36109,bls_nontransport,Enfield Fire District,172 Enfield Main Road,"Ithaca, NY 14850"
Tompkins,36109,bls_nontransport,"Etna Volunteer Fire Department, Inc.",PO Box 300,"Etna, NY 13062"
Tompkins,36109,bls_nontransport,"Ithaca Fire Department, City of",310 West Green Street,"Ithaca, NY 14850"
Tompkins,36109,bls_nontransport,Lansing Fire Department,80 Ridge Road,"Lansing, NY 14882"
Tompkins,36109,bls_nontransport,McLean Fire District,PO Box 12,"McLean, NY 13102"
Tompkins,36109,bls_nontransport,"Neptune Hose Company No. 1 of Dryden, Inc",26 North Street,"Dryden, NY 13053"
Tompkins,36109,bls_nontransport,"Newfield Fire Company, Inc",77 Main Street,"Newfield, NY 14867"
Tompkins,36109,bls_nontransport,Tompkins County Department of Emergency Response,92 Brown Rd Ithaca,"ithaca, NY 14850"
Tompkins,36109,bls_nontransport,"Varna Volunteer Fire Company, Inc.",14 Turkey Hill Road,"Ithaca, NY 14850"
Tompkins,36109,bls_nontransport,"W. B. Strong Fire Company, Inc.",PO Box 129,"Freeville, NY 13068"
Tompkins,36109,bls_nontransport,West Danby Fire Department,47 Sylvan Lane,"Spencer, NY 14883"
Ulster,36111,bls_nontransport,"Bloomington Fire Company, Inc.",PO Box 111,"Bloomington, NY 12411"
Ulster,36111,bls_nontransport,Centerville Fire District,PO Box 84,"Saugerties, NY 12477"
Ulster,36111,bls_nontransport,Cragsmoor Fire Department,PO Box 318,"Cragsmoor, NY 12420"
Ulster,36111,bls_nontransport,"East Kingston Volunteer Fire Company, Inc.",885 Main Street,"Kingston, NY 12401"
Ulster,36111,bls_nontransport,Esopus Fire Department,PO Box 177,"Esopus, NY 12429"
Ulster,36111,bls_nontransport,Glasco Fire District,PO Box 611,"Glasco, NY 12432"
Ulster,36111,bls_nontransport,Highland Fire District,P.O. Box 872,"Highland, NY 12528"
Ulster,36111,bls_nontransport,"New Paltz Police Department, City of",83 South Putt Corners Rd Ste 1,"New Paltz, NY 12561"
Ulster,36111,bls_nontransport,"Rosendale Police Department, Town of",1915 Lucas Avenue,"Cottekill, NY 12419"
Ulster,36111,bls_nontransport,"Ruby Fire Department, Inc.",PO Box 175,"Ruby, NY 12475"
Ulster,36111,bls_nontransport,"Spring Lake Fire Department, Inc.",PO Box 3578,"Kingston, NY 12401"
Ulster,36111,bls_nontransport,"Tillson Volunteer Fire Company, Inc.",PO Box 214,"Tillson, NY 12486"
Ulster,36111,bls_nontransport,Ulster County Sheriff's Office,380 Boulevard,"Kingston, NY 12401"
Ulster,36111,bls_nontransport,Ulster Hose Company Number 5,830 Ulster Avenue,"Kingston, NY 12401"
Ulster,36111,bls_nontransport,Walker Valley Chemical Engine Company #1,PO Box 370,"Walker Valley, NY 12588"
Ulster,36111,bls_nontransport,West Hurley Fire District #1,PO Box,"West Hurley, NY 12491"
Warren,36113,bls_nontransport,"Bay Ridge  Fire Co., Inc.",1080 Bay Road,"Lake George, NY 12845"
Warren,36113,bls_nontransport,"Lake George Volunteer Fire Company, Inc.",PO Box 828,"Lake George, NY 12845"
Warren,36113,bls_nontransport,"North Queensbury Volunteer Fire Company, Inc.",PO Box 61,"Cleverdale, NY 12820"
Warren,36113,bls_nontransport,"Pottersville Volunteer Fire Department, Inc.",PO Box 281,"Pottersville, NY 12860"
Warren,36113,bls_nontransport,"Queensbury Central Volunteer Fire Company, Inc.",17 Layfette Street,"Queensbury, NY 12804"
Warren,36113,bls_nontransport,"South Queensbury Volunteer Fire Co., Inc.",409 Dix Avenue,"Queensbury, NY 12804"
Washington,36115,bls_nontransport,"Cossayuna Volunteer Fire Department, Inc.",PO Box 321,"Cossayuna, NY 12823"
Washington,36115,bls_nontransport,"Easton Volunteer Fire Company, Inc.",11804 State Rt 40,"Schaghticoke, NY 12154"
Washington,36115,bls_nontransport,"Fort Ann Volunteer Fire Company, Inc.",PO Box 305,"Fort Ann, NY 12827"
Washington,36115,bls_nontransport,"Greenwich Fire Department, Village of",6 Academy Street,"Greenwich, NY 12834"
Washington,36115,bls_nontransport,"Hartford Volunteer Fire Co., Inc.",PO Box 121,"Hartford, NY 12838"
Washington,36115,bls_nontransport,"Hebron Volunteer Fire Fire Company, Inc.",3165 County Rte 30,"West Hebron, NY 12865"
Washington,36115,bls_nontransport,"Middle Falls Fire Department, Inc.",1034 State Route 29,"Greenwich, NY 12848"
Washington,36115,bls_nontransport,"North Granville Hose Company, Inc.",PO Box 8,"North Granville, NY 12854"
Washington,36115,bls_nontransport,Putnam Fire Department,PO Box 100,"Putnam Station, NY 12861"
Washington,36115,bls_nontransport,"Shushan Volunteer Fire Company, Inc",PO Box 11,"Shushan, NY 12873"
Washington,36115,bls_nontransport,"West Fort Ann Volunteer Fire Company, Inc.",49 Joe Green Road,"Fort Ann, NY 12827"
Washington,36115,bls_nontransport,"Whitehall Volunteer Fire Company, Inc.",161 Main St,"Whitehall, NY 12887"
Wayne,36117,bls_nontransport,Clyde / Galen Joint Fire District,PO Box 19,"Clyde, NY 14433"
Wayne,36117,bls_nontransport,"Fairville Volunteer Fire Department, Inc",2963 Route 88,"Newark, NY 14513"
Wayne,36117,bls_nontransport,Lyons Fire Department,23 Water Street,"Lyons, NY 14489"
Wayne,36117,bls_nontransport,"Marbletown Volunteer Fire Department, Inc.",PO Box 129,"Newark, NY 14513"
Wayne,36117,bls_nontransport,North Rose Fire Department,PO Box 208,"North Rose, NY 14516"
Wayne,36117,bls_nontransport,Sodus Center Fire Department,PO Box 246,"Sodus Center, NY 14551"
Wayne,36117,bls_nontransport,Sodus Fire Department,14-16 Mill Street,"Sodus, NY 14511"
Westchester,36119,bls_nontransport,Banksville Fire Department,33 Bedford-Banksville Rd,"Bedford, NY 10506"
Westchester,36119,bls_nontransport,"Bedford Police Department, Town of",307 Bedford Road,"Bedford Hills, NY 10507"
Westchester,36119,bls_nontransport,Croton Falls Fire District,PO Box 128,"Croton Falls, NY 10519"
Westchester,36119,bls_nontransport,Eastchester Fire District,255 Main Street,"Eastchester, NY 10709"
Westchester,36119,bls_nontransport,Fairview Fire District,19 Rosemont Road,"White Plains, NY 10607"
Westchester,36119,bls_nontransport,"Golden's Bridge Fire Department, Inc.",PO Box 127,"Golden's Bridge, NY 10526"
Westchester,36119,bls_nontransport,Greenville Fire District,711 Central Avenue,"Scarsdale, NY 10583"
Westchester,36119,bls_nontransport,"Harrison Police Department, Town of",650 North Street,"Harrison, NY 10528"
Westchester,36119,bls_nontransport,Hartsdale Fire District,300 West Hartsdale Avenue,"Hartsdale, NY 10530"
Westchester,36119,bls_nontransport,Lake Mohegan Fire District,PO Box  249,"Mohegan Lake, NY 10547"
Westchester,36119,bls_nontransport,"Larchmont Fire Department, Village of",120 Larchmont Avenue,"Larchmont, NY 10538"
Westchester,36119,bls_nontransport,"Mamaroneck Fire Department, Town of",205 Weaver Street,"Larchmont, NY 10538"
Westchester,36119,bls_nontransport,"Mount Vernon Fire Department, City of",470 East Lincoln Avenue,"Mount Vernon, NY 10550"
Westchester,36119,bls_nontransport,"New Rochelle Fire Department, City of",90 Beaufort Place,"New Rochelle, NY 10801"
Westchester,36119,bls_nontransport,New York Medical College,40 Sunshine Cottage Drive,"Valhalla, NY 10595"
Westchester,36119,bls_nontransport,"North Castle Police Department, Town of",15 Bedford Road,"Armonk, NY 10504"
Westchester,36119,bls_nontransport,North Castle South Fire District #1,621 North Broadway,"North White Plains, NY 10603"
Westchester,36119,bls_nontransport,NYS Division of Military and Naval Affairs,BLDG 503 CSTS,"Cortlandt Manor, NY 10567"
Westchester,36119,bls_nontransport,"Peekskill Fire Department, City of",828 Main Street,"Peekskill, NY 10566"
Westchester,36119,bls_nontransport,"Pelham Fire Department, Village of",200 Fifth Avenue,"Pelham, NY 10803"
Westchester,36119,bls_nontransport,Purchase College Emergency Medical Services,735 Anderson Hill Road,"Purchase, NY 10577"
Westchester,36119,bls_nontransport,"Westchester Dept of Emergency Services, County of",4 Dana Road,"Valhalla, NY 10595"
Westchester,36119,bls_nontransport,"White Plains Department of Public Safety, City of",77 S. Lexington Avenue,"White Plains, NY 10601"
Westchester,36119,bls_nontransport,"Yonkers Fire Department, City of",460 Nepperhan Avenue,"Yonkers, NY 10701"
Westchester,36119,bls_nontransport,"Yonkers Police Department, City of",1106 Yonkers Avenue,"Yonkers, NY 10710"
Wyoming,36121,bls_nontransport,"Harris Corners Fire Department , Inc.",PO Box 121,"Strykersville, NY 14145"
Wyoming,36121,bls_nontransport,"Sheldon Fire Company, Inc.",923 Centerline Rd,"Strykersville, NY 14145"
Wyoming,36121,bls_nontransport,"Wyoming Hook and Ladder Co., Inc.",PO Box 36,"Wyoming, NY 14591"
Yates,36123,bls_nontransport,"Bellona Volunteer Fire Company, Inc.",PO Box 87,"Bellona, NY 14415"
Yates,36123,bls_nontransport,"Benton Volunteer Fire Department, Inc.",932 Rt 14A,"Penn Yan, NY 14527"
Yates,36123,bls_nontransport,Branchport Keuka Park Fire Department,3686 Route 54A,"Branchport, NY 14418"
Yates,36123,bls_nontransport,"Dresden Fire Department, Inc.",PO Box 35,"Dresden, NY 14441"
